,user_id,team,feedback,prompt_type,prompt_description,device,has_location,tasks_performed_day,team_prompts,goalsetting,dist,floor_div,diff_in_time,month_diff,user_id_0,user_id_1,user_id_2,user_id_3,user_id_4,user_id_5,user_id_6,user_id_7,prompt_description_0,prompt_description_1,prompt_description_2,prompt_type_0,device_0,device_1,device_2
17247,48,0,1,question,check lightning,lightning,1,0,411,0.272976338729763,26.39,0,18701,3,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17248,73,13,0,task,turn off computer,computer,1,1,-1,0.0,45.21,3,18665,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17249,18,3,1,task,turn on airco,airco,1,0,-1,0.0,17.63,1,18647,5,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17250,56,12,0,question,check airco,airco,1,0,1523,1.0,9.12,1,18860,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
17251,89,6,1,task,turn off window,window,1,0,672,0.4463262764632621,38.99,0,18768,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17252,41,12,0,question,check computer,computer,1,0,897,0.5957658779576659,11.74,4,18772,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17253,51,0,0,task,turn off window,window,1,0,1519,1.0,58.13,1,18899,3,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17254,38,6,1,task,turn on lightning,lightning,1,0,292,0.1939393939393937,10.68,1,18688,3,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17255,17,10,1,question,check window,window,1,0,2223,1.0,17.36,1,18903,4,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17256,41,12,0,task,turn off heating,heating,1,3,1090,0.7239518472395361,11.74,4,18799,0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
17257,98,4,1,question,check lightning,lightning,1,0,294,0.1952677459526772,39.94,1,18688,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17258,47,7,1,question,check window,window,1,2,-1,0.0,29.06,0,18747,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17259,35,11,0,question,check computer,computer,1,0,-1,0.0,33.99,1,18956,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17260,77,2,1,task,turn off window,window,1,0,618,0.41046077210460713,49.9,2,18753,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17261,34,5,1,task,turn off window,window,1,0,-1,0.0,19.96,2,18844,2,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17262,13,8,0,question,check window,window,1,0,2241,1.0,48.11,0,18969,6,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17263,38,6,1,question,check heating,heating,1,0,350,0.2324616023246157,64.62,2,18701,3,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17264,96,4,0,task,turn on airco,airco,1,0,1265,0.8401826484018536,1.77,2,18874,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17265,47,7,1,question,check computer,computer,1,0,-1,0.0,69.05,2,18702,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17266,28,0,0,question,check window,window,1,0,1048,0.6960564549605799,73.38,7,18814,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17267,87,11,1,task,turn off computer,computer,1,0,-1,0.0,11.12,3,18680,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17268,51,0,0,question,check heating,heating,1,1,1731,1.0,26.22,0,18942,5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17269,80,4,0,question,check window,window,1,0,1061,0.7046907430469235,4.04,3,18836,1,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17270,2,6,0,task,turn off heating,heating,1,0,324,0.21519302615192998,67.13,0,18694,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
17271,70,5,0,question,check weather,no_device,0,0,-1,0.0,11.84,0,18700,3,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17272,75,3,1,task,turn on heating,heating,1,0,-1,0.0,11.2,2,18777,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17273,99,11,0,question,check lightning,lightning,1,1,-1,0.0,20.41,1,18682,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17274,75,3,1,task,turn on airco,airco,1,1,-1,0.0,10.6,4,18906,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17275,11,10,0,task,turn on lightning,lightning,1,0,2304,1.0,19.57,2,18914,4,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17276,15,14,0,question,check lightning,lightning,1,0,36,0.023910336239103356,12.41,3,18650,5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17277,79,8,0,task,turn off airco,airco,1,1,232,0.15408883354088815,11.71,3,18667,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
17278,71,0,0,task,turn off lightning,lightning,1,2,417,0.27696139476961357,8.44,0,18702,3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17279,75,3,1,task,turn on lightning,lightning,1,0,-1,0.0,64.33,6,18852,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17280,7,12,1,task,turn on airco,airco,1,1,1779,1.0,22.53,5,18904,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17281,65,1,1,question,check heating,heating,1,0,-1,0.0,38.41,4,18781,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17282,34,5,1,task,turn off lightning,lightning,1,1,-1,0.0,30.28,3,18653,5,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17283,20,14,1,task,turn on lightning,lightning,1,0,43,0.02855956828559567,65.86,3,18652,5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17284,73,13,0,question,check weather,no_device,0,0,-1,0.0,16.49,0,18648,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17285,27,0,0,task,turn off computer,computer,1,0,133,0.08833540888335399,45.14,0,18649,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17286,31,1,1,question,check weather,no_device,0,1,-1,0.0,7.12,0,18737,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17287,2,6,0,question,check heating,heating,1,0,231,0.1534246575342464,51.37,2,18675,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17288,58,7,1,question,check computer,computer,1,0,-1,0.0,36.84,4,18963,6,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17289,7,12,1,task,turn on airco,airco,1,0,1324,0.8793690327937207,58.47,2,18834,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17290,12,13,0,question,check computer,computer,1,0,-1,0.0,12.29,2,18729,2,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17291,60,12,1,task,turn on window,window,1,0,757,0.5027812370278119,45.49,0,18748,1,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17292,17,10,1,question,check weather,no_device,0,1,2491,1.0,10.55,0,18934,5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17293,67,8,1,question,check window,window,1,0,1313,0.8720630967206607,17.81,4,18827,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17294,4,4,0,task,turn on window,window,1,0,1382,0.9178912411789459,18.65,4,18897,3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17295,54,11,0,task,turn on lightning,lightning,1,2,-1,0.0,19.47,4,18973,6,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17296,34,5,1,question,check lightning,lightning,1,0,-1,0.0,49.89,4,18779,0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17297,63,12,0,question,check lightning,lightning,1,0,2081,1.0,46.84,0,18957,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17298,12,13,0,question,check window,window,1,0,-1,0.0,81.67,0,18975,6,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17299,10,0,0,task,turn on lightning,lightning,1,0,140,0.0929846409298463,53.21,3,18650,5,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17300,92,3,0,task,turn on heating,heating,1,2,-1,0.0,12.07,1,18771,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17301,76,0,0,question,check weather,no_device,0,1,273,0.18132004981320027,7.14,0,18673,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17302,20,14,1,task,turn on window,window,1,0,485,0.3221253632212532,66.51,0,18875,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17303,72,8,0,question,check heating,heating,1,0,2025,1.0,15.61,2,18937,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17304,84,13,1,question,check window,window,1,0,-1,0.0,62.67,6,18677,4,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17305,73,13,0,task,turn off lightning,lightning,1,0,-1,0.0,45.21,2,18879,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17306,21,4,0,task,turn on window,window,1,0,755,0.5014528850145282,62.38,0,18780,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17307,18,3,1,question,check computer,computer,1,2,-1,0.0,49.0,5,18982,6,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17308,61,10,1,question,check lightning,lightning,1,0,1808,1.0,85.52,2,18852,2,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17309,80,4,0,task,turn off window,window,1,0,544,0.36131174761311696,41.89,5,18738,2,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17310,66,8,0,question,check window,window,1,2,758,0.5034454130344537,28.58,1,18745,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17311,49,10,1,task,turn on heating,heating,1,2,1592,1.0,17.57,5,18825,1,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17312,48,0,1,task,turn off computer,computer,1,0,148,0.09829804898298038,40.12,5,18651,5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17313,12,13,0,task,turn on heating,heating,1,0,-1,0.0,30.43,6,18783,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17314,61,10,1,question,check computer,computer,1,0,2201,1.0,6.78,1,18900,3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17315,21,4,0,question,check computer,computer,1,0,605,0.40182648401826426,31.63,3,18752,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17316,82,7,0,question,check computer,computer,1,0,-1,0.0,35.15,4,18634,5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17317,56,12,0,question,check lightning,lightning,1,0,25,0.016604400166044007,10.97,1,18633,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17318,69,5,0,task,turn on heating,heating,1,1,-1,0.0,6.14,0,18865,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17319,42,6,1,task,turn off lightning,lightning,1,1,1694,1.0,20.33,3,18967,6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17320,53,2,0,task,turn on heating,heating,1,1,1362,0.9046077210461096,21.23,5,18910,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17321,81,12,0,question,check heating,heating,1,0,432,0.28692403486923995,31.54,6,18696,3,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17322,58,7,1,task,turn on airco,airco,1,0,-1,0.0,7.91,3,18707,3,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17323,48,0,1,task,turn off computer,computer,1,0,336,0.2231631382316311,30.15,1,18685,4,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17324,53,2,0,task,turn off heating,heating,1,0,658,0.4370278123702775,39.17,3,18763,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
17325,28,0,0,task,turn off lightning,lightning,1,1,1565,1.0,73.38,1,18909,4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17326,23,9,0,task,turn on lightning,lightning,1,1,-1,0.0,73.71,0,18734,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17327,47,7,1,question,check window,window,1,0,-1,0.0,53.18,1,18832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17328,4,4,0,question,check window,window,1,0,1691,1.0,23.86,1,18952,5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17329,1,10,1,question,check weather,no_device,0,0,2893,1.0,9.03,0,18983,6,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17330,38,6,1,question,check airco,airco,1,1,1785,1.0,67.54,3,18987,6,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
17331,98,4,1,task,turn off airco,airco,1,2,441,0.2929016189290158,31.29,1,18718,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
17332,87,11,1,question,check airco,airco,1,0,-1,0.0,58.02,1,18888,3,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
17333,43,7,1,question,check weather,no_device,0,0,-1,0.0,0.84,0,18844,2,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17334,89,6,1,task,turn off window,window,1,1,1649,1.0,44.01,1,18957,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17335,84,13,1,question,check heating,heating,1,1,-1,0.0,23.09,1,18825,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17336,14,0,1,question,check window,window,1,0,380,0.2523868825238685,8.27,0,18695,3,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17337,59,4,1,question,check window,window,1,0,1074,0.7133250311332671,9.71,0,18838,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17338,19,2,0,question,check lightning,lightning,1,0,1728,1.0,67.79,4,18988,6,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17339,33,2,1,question,check airco,airco,1,0,649,0.43105022831050166,6.67,6,18761,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
17340,0,11,1,task,turn on window,window,1,0,-1,0.0,23.04,0,18917,4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17341,51,0,0,question,check computer,computer,1,0,1206,0.8009962640099866,43.02,6,18842,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17342,24,8,0,question,check lightning,lightning,1,1,1399,0.9291822332918568,5.71,1,18840,2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17343,59,4,1,task,turn off computer,computer,1,0,758,0.5034454130344537,47.65,3,18780,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17344,18,3,1,task,turn on window,window,1,0,-1,0.0,19.96,0,18706,3,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17345,94,11,0,question,check weather,no_device,0,1,-1,0.0,9.73,0,18664,4,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17346,7,12,1,task,turn on window,window,1,1,120,0.07970112079701112,40.54,5,18647,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17347,11,10,0,question,check weather,no_device,0,0,1485,0.9863013698630528,6.63,0,18812,1,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
17348,38,6,1,question,check lightning,lightning,1,0,87,0.05778331257783307,31.49,2,18645,5,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17349,57,10,0,question,check computer,computer,1,0,87,0.05778331257783307,80.8,2,18639,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17350,17,10,1,task,turn on window,window,1,1,1324,0.8793690327937207,32.67,5,18794,0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17351,48,0,1,task,turn off computer,computer,1,0,135,0.08966376089663751,24.15,1,18649,5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17352,13,8,0,task,turn off airco,airco,1,0,1550,1.0,48.11,3,18865,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
17353,68,11,1,task,turn on window,window,1,0,-1,0.0,14.5,0,18966,6,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17354,83,3,0,task,turn on lightning,lightning,1,0,-1,0.0,10.2,5,18666,4,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17355,82,7,0,task,turn on heating,heating,1,0,-1,0.0,9.85,2,18825,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17356,22,14,1,task,turn on lightning,lightning,1,0,489,0.3247820672478202,52.28,3,18876,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
17357,75,3,1,task,turn on window,window,1,0,-1,0.0,26.43,2,18871,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
17358,41,12,0,question,check lightning,lightning,1,1,672,0.4463262764632621,30.13,1,18736,2,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17359,5,5,1,task,turn off lightning,lightning,1,1,-1,0.0,11.55,3,18734,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17360,16,12,1,question,check computer,computer,1,0,775,0.5147364051473645,45.43,5,18751,1,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
17361,72,8,0,task,turn off window,window,1,0,696,0.46226650062266433,25.62,0,18736,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
17362,13,8,0,task,turn off airco,airco,1,0,1378,0.9152345371523787,18.28,3,18837,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
17363,43,7,1,question,check heating,heating,1,0,-1,0.0,80.26,1,18846,2,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
17364,10,0,0,task,turn off computer,computer,1,0,485,0.3221253632212532,74.41,7,18715,3,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
17365,78,13,0,question,check airco,airco,1,0,-1,0.0,43.04,5,18696,3,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
17366,54,11,0,task,turn off heating,heating,1,0,-1,0.0,38.19,2,18696,3,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
17367,5,5,1,task,turn off lightning,lightning,1,0,-1,0.0,63.86,2,18943,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17368,51,0,0,task,turn off lightning,lightning,1,0,1833,1.0,58.13,4,18962,6,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
17369,86,1,0,task,turn on airco,airco,1,0,-1,0.0,31.48,5,18671,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
17370,34,5,1,task,turn off heating,heating,1,2,-1,0.0,56.53,2,18645,5,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
17371,50,8,0,question,check window,window,1,0,1258,0.8355334163553609,30.07,3,18819,1,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
17372,63,12,0,question,check lightning,lightning,1,1,2097,1.0,28.48,5,18959,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
17373,43,7,1,task,turn on heating,heating,1,0,-1,0.0,22.96,4,18921,4,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
17374,33,2,1,task,turn off window,window,1,0,754,0.5007887090078864,26.51,0,18784,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
